+33;+90;0;-33;-90;180;+60;-60;+20;-20;stop;forward;backward;left;right;
0.436024;0.412612;0.637149;0.118692;0.11052;0.170376;0.620117;0.122244;0.579145;0.755881;0;0;0;1;0;
0.279239;0.414398;0.604866;0.124359;0.118055;0.14706;0.526711;0.123234;0.578689;0.705706;0;1;0;0;0;
0.266927;0.419248;0.576316;0.814131;0.136517;0.191969;0.548297;0.116436;0.542522;0.62519;0;1;0;0;0;
0.316807;0.435527;0.525464;0.795136;0.0821799;0.191923;0.14905;0.079006;0.561517;0.593796;0;1;0;0;0;
0.327339;0.387581;0.516486;0.71788;0.122531;0.254328;0.14675;0.0786286;0.524651;0.610762;0;1;0;0;0;
0.346408;0.42958;0.50743;0.73008;0.0770792;0.242552;0.121117;0.0854754;0.470336;0.553745;0;1;0;0;0;
0.373705;0.424651;0.442637;0.68075;0.074075;0.310942;0.151212;0.0903926;0.465973;0.533443;0;1;0;0;0;
0.381439;0.421564;0.407732;0.597417;0.0542331;0.321843;0.171982;0.939677;0.394653;0.479872;0;1;0;0;0;
0.368062;0.129043;0.411362;0.586364;0.0994734;0.323183;0.149623;0.950734;0.408473;0.451285;0;1;0;0;0;
0.389246;0.123;0.395177;0.55558;0.0780011;0.365286;0.135599;0.931981;0.339847;0.436319;0;1;0;0;0;
0.378292;0.118479;0.353103;0.501525;0.0719638;0.422997;0.145508;0.954191;0.334953;0.409399;0;1;0;0;0;
0.357066;0.129507;0.295633;0.469546;0.212436;0.411451;0.15612;0.920343;0.275412;0.33895;0;0;0;0;1;
0.332717;0.104767;0.310304;0.523163;0.0969851;0.449918;0.178812;0.920342;0.311923;0.407989;0;0;0;0;1;
0.304949;0.151402;0.356996;0.627329;0.0560718;0.476434;0.236557;0.850051;0.299121;0.43775;0;0;0;0;1;
0.331161;0.14707;0.348039;0.802432;0.0764937;0.51659;0.332086;0.865314;0.335859;0.49685;0;0;0;0;1;
0.303383;0.148744;0.377776;0.934517;0.102334;0.569118;0.389259;0.866451;0.307544;0.565797;0;0;0;0;1;
0.301618;0.17945;0.431632;0.870977;0.0898133;0.604755;0.360574;0.27237;0.358553;0.656107;0;0;0;0;1;
0.301708;0.184234;0.50233;0.848473;0.0864441;0.593993;0.335478;0.15807;0.361837;0.834786;0;1;0;0;0;
0.296219;0.230211;0.475001;0.843878;0.0488081;0.603797;0.301404;0.208101;0.369598;0.794737;0;1;0;0;0;
0.256925;0.282462;0.443137;0.833234;0.0554895;0.653399;0.321371;0.259006;0.311738;0.743247;0;1;0;0;0;
0.277908;0.276974;0.409921;0.791597;0.0891044;0.674146;0.272936;0.350796;0.333828;0.69923;0;1;0;0;0;
0.23794;0.313451;0.413784;0.791403;0.110779;0.680586;0.263271;0.39563;0.279928;0.633201;0;1;0;0;0;
0.24374;0.368427;0.358872;0.754692;0.107649;0.701365;0.211918;0.799155;0.268686;0.640125;0;1;0;0;0;
0.215627;0.326937;0.336643;0.728354;0.16246;0.760024;0.235594;0.75136;0.226607;0.57171;0;1;0;0;0;
0.171474;0.321119;0.31515;0.726271;0.178491;0.756715;0.178308;0.778023;0.209603;0.500676;0;1;0;0;0;
0.168091;0.293774;0.268839;0.698824;0.232084;0.829001;0.197042;0.701053;0.187394;0.510794;0;1;0;0;0;
0.114262;0.293674;0.264896;0.652327;0.20782;0.808354;0.153917;0.725212;0.162573;0.422207;0;1;0;0;0;
0.0950347;0.270306;0.241997;0.618835;0.252797;0.854153;0.149082;0.686153;0.154622;0.375492;0;0;0;0;1;
0.161821;0.213766;0.250215;0.630354;0.212546;0.778886;0.153871;0.725511;0.207155;0.5391;0;0;0;0;1;
0.147103;0.19087;0.316935;0.6144;0.210747;0.329372;0.129045;0.780742;0.197358;0.642604;0;0;0;0;1;
0.14677;0.192422;0.469506;0.645864;0.187949;0.312011;0.139173;0.345793;0.274617;0.600938;0;0;0;0;1;
0.204722;0.145829;0.6564;0.634352;0.214804;0.281633;0.141503;0.279398;0.283456;0.59971;0;0;0;0;1;
0.251002;0.193846;0.61785;0.651108;0.180035;0.315173;0.130597;0.232585;0.39768;0.643314;0;0;0;0;1;
0.272477;0.173991;0.629567;0.726106;0.159402;0.306748;0.187477;0.244099;0.509926;0.627095;0;0;0;0;1;
0.341539;0.151647;0.628171;0.353666;0.149927;0.250787;0.206526;0.207289;0.635591;0.677153;0;1;0;0;0;
0.33819;0.136905;0.566841;0.725723;0.164091;0.287005;0.207114;0.203749;0.636825;0.606064;0;1;0;0;0;
0.327535;0.152655;0.538914;0.69263;0.163608;0.320593;0.207992;0.206106;0.598923;0.5963;0;1;0;0;0;
0.358331;0.151336;0.544024;0.668797;0.165163;0.388856;0.20064;0.174743;0.580799;0.55954;0;1;0;0;0;
0.346815;0.139464;0.528382;0.617061;0.200536;0.399911;0.199977;0.203087;0.499768;0.555753;0;1;0;0;0;
0.315714;0.137074;0.460851;0.587908;0.179195;0.412216;0.202987;0.19576;0.506734;0.509328;0;1;0;0;0;
0.342482;0.176781;0.470712;0.568464;0.170277;0.428855;0.180102;0.18392;0.489022;0.44097;0;1;0;0;0;
0.351044;0.151097;0.393889;0.525349;0.196242;0.503834;0.181333;0.173891;0.415647;0.422758;0;1;0;0;0;
0.345671;0.155947;0.384349;0.470908;0.152842;0.485255;0.185994;0.221901;0.379204;0.384307;0;1;0;0;0;
0.315507;0.159735;0.370922;0.421179;0.189312;0.532101;0.208312;0.753995;0.375731;0.366262;0;1;0;0;0;
0.311031;0.131304;0.307117;0.395842;0.168121;0.588602;0.197812;0.76803;0.339734;0.321851;0;1;0;0;0;
0.302211;0.155017;0.294066;0.378633;0.177725;0.623914;0.202503;0.716222;0.342512;0.329289;0;1;0;0;0;
0.300682;0.139711;0.291208;0.359014;0.158101;0.655175;0.210684;0.656494;0.302282;0.27591;0;1;0;0;0;
0.282938;0.17026;0.27305;0.287014;0.182563;0.65343;0.205502;0.593934;0.249093;0.281299;0;0;0;0;1;
0.270312;0.150468;0.253249;0.324658;0.170446;0.675924;0.19295;0.721443;0.220079;0.266542;0;0;0;0;1;
0.262061;0.171616;0.269826;0.365558;0.196901;0.693892;0.216647;0.673767;0.252878;0.26444;0;0;0;0;1;
0.277288;0.190746;0.289136;0.448527;0.201112;0.615631;0.258972;0.683581;0.242336;0.334842;0;0;0;0;1;
0.225812;0.202947;0.306201;0.53313;0.204471;0.422202;0.336902;0.642151;0.26332;0.347871;0;0;0;0;1;
0.227814;0.21687;0.274197;0.677439;0.222016;0.328108;0.347154;0.180957;0.241343;0.406314;0;0;0;0;1;
0.258136;0.206882;0.336293;0.682078;0.234035;0.265489;0.283263;0.139666;0.27343;0.495162;0;0;0;0;1;
0.258021;0.247649;0.347381;0.632018;0.282233;0.226902;0.278992;0.139705;0.264801;0.566228;0;0;0;0;1;
0.267997;0.256758;0.428197;0.651189;0.324627;0.20613;0.283613;0.144032;0.301988;0.729359;0;0;0;0;1;
0.278965;0.35351;0.52592;0.10045;0.350853;0.189894;0.296964;0.18076;0.330716;0.647798;0;0;0;0;1;
0.276372;0.372542;0.621468;0.111432;0.442948;0.128195;0.265505;0.208436;0.382066;0.653046;0;1;0;0;0;
0.254859;0.354505;0.561204;0.120608;0.39593;0.174796;0.239057;0.174213;0.358811;0.600966;0;1;0;0;0;
0.247705;0.326871;0.536343;0.0566055;0.30857;0.204213;0.269228;0.123711;0.346582;0.594654;0;1;0;0;0;
0.271897;0.277303;0.556474;0.567423;0.265049;0.217164;0.224242;0.122292;0.337677;0.54614;0;1;0;0;0;
0.243341;0.31468;0.52584;0.527899;0.200735;0.264048;0.217325;0.0438416;0.302776;0.531625;0;1;0;0;0;
0.189668;0.261921;0.493019;0.47515;0.201908;0.313547;0.179789;0.00709135;0.316025;0.491996;0;1;0;0;0;
0.210353;0.276219;0.43741;0.486834;0.130893;0.336921;0.197874;0.582584;0.25782;0.489729;0;1;0;0;0;
0.160126;0.249277;0.393779;0.434719;0.0546759;0.340436;0.188496;0.531117;0.236555;0.472843;0;1;0;0;0;
0.184443;0.233623;0.37076;0.403551;0.00171844;0.385365;0.188296;0.503911;0.255508;0.41724;0;0;0;0;1;
0.19838;0.213204;0.455014;0.449541;0.0595273;0.362828;0.163778;0.580754;0.25736;0.428673;0;0;0;0;1;
0.21353;0.174472;0.461634;0.433342;0.0576399;0.327852;0.146194;0.59045;0.335678;0.398532;0;0;0;0;1;
0.213025;0.157222;0.416299;0.466874;0.159663;0.337167;0.187459;0.677839;0.372066;0.416165;0;0;0;0;1;
0.230987;0.191234;0.414373;0.439857;0.211085;0.284946;0.15124;0.674831;0.478515;0.411453;0;0;0;0;1;
0.276956;0.164674;0.404932;0.476252;0.418225;0.33784;0.162285;0.60564;0.465001;0.442864;0;0;0;0;1;
0.323395;0.167518;0.449864;0.498577;0.823427;0.313712;0.165481;0.618177;0.475826;0.460907;0;0;0;0;1;
0.360987;0.163004;0.43879;0.505576;0.827441;0.327781;0.203695;0.573117;0.421363;0.463225;0;0;0;0;1;
0.412815;0.148245;0.425796;0.552409;0.874179;0.301813;0.199419;0.594195;0.407642;0.463019;0;1;0;0;0;
0.421863;0.136757;0.368844;0.513658;0.817952;0.362268;0.219665;0.54144;0.387024;0.438756;0;1;0;0;0;
0.372895;0.13663;0.385474;0.504797;0.00197411;0.382132;0.223392;0.567551;0.358178;0.408913;0;1;0;0;0;
0.368431;0.185192;0.310904;0.441946;0.208428;0.402334;0.206842;0.573563;0.345718;0.390554;0;1;0;0;0;
0.355492;0.160201;0.294567;0.379438;0.494009;0.408224;0.190108;0.53154;0.320297;0.319173;0;1;0;0;0;
0.351931;0.173325;0.273653;0.361892;0.494435;0.472675;0.184139;0.54026;0.281093;0.293678;0;1;0;0;0;
0.313385;0.150805;0.218809;0.348341;0.533133;0.495792;0.209763;0.563493;0.225938;0.293236;0;1;0;0;0;
0.251628;0.167419;0.238243;0.296187;0.50784;0.501259;0.241251;0.530857;0.21625;0.214014;0;1;0;0;0;
0.229111;0.194474;0.166654;0.261732;0.523463;0.550349;0.242263;0.545241;0.208675;0.203564;0;0;0;0;1;
0.22395;0.195431;0.177131;0.318302;0.512637;0.543982;0.264164;0.523938;0.200118;0.210755;0;0;0;0;1;
0.215455;0.215036;0.188699;0.351499;0.532982;0.581188;0.264361;0.480919;0.170283;0.263752;0;0;0;0;1;
0.214209;0.172542;0.210969;0.434858;0.369283;0.54638;0.287515;0.507707;0.16577;0.26321;0;0;0;0;1;
0.170681;0.223205;0.243434;0.489571;0.250103;0.374526;0.277042;0.486359;0.208484;0.314789;0;0;0;0;1;
0.213416;0.238795;0.270056;0.503665;0.239214;0.335721;0.229916;0.475487;0.191033;0.355296;0;0;0;0;1;
0.181935;0.282608;0.274868;0.463347;0.207532;0.235747;0.221381;0.469705;0.223446;0.466395;0;0;0;0;1;
0.182364;0.278028;0.352572;0.448785;0.154338;0.217117;0.229005;0.474346;0.256462;0.528383;0;0;0;0;1;
0.200185;0.300458;0.421284;0.435203;0.135047;0.176085;0.249047;0.384066;0.302501;0.510094;0;0;0;0;1;
0.240832;0.29666;0.47478;0.430051;0.127521;0.155119;0.19395;0.31158;0.332402;0.481778;0;1;0;0;0;
0.22128;0.290105;0.439464;0.397134;0.162744;0.192462;0.217108;0.316811;0.314554;0.436548;0;1;0;0;0;
0.184596;0.25988;0.447516;0.382853;0.161865;0.246891;0.166523;0.359837;0.276231;0.400494;0;1;0;0;0;
0.177203;0.216292;0.384911;0.365932;0.185199;0.258421;0.185381;0.400658;0.260857;0.395253;0;1;0;0;0;
0.189887;0.236536;0.375042;0.359818;0.213922;0.301753;0.13768;0.389544;0.252959;0.340182;0;0;0;0;1;
0.20306;0.179864;0.405452;0.376485;0.162763;0.267271;0.149283;0.336425;0.294258;0.354867;0;0;0;0;1;
0.208254;0.184581;0.383956;0.382415;0.183743;0.231648;0.154487;0.304515;0.300434;0.374747;0;0;0;0;1;
0.216476;0.208155;0.354623;0.389614;0.147807;0.245065;0.157363;0.221923;0.402941;0.366936;0;0;0;0;1;
0.304246;0.158011;0.364225;0.398362;0.181424;0.243081;0.214646;0.186886;0.41326;0.365297;0;1;0;0;0;
0.252798;0.208133;0.308885;0.366171;0.181922;0.245678;0.186816;0.179307;0.355182;0.328215;0;1;0;0;0;
0.280761;0.195282;0.284147;0.355325;0.170295;0.257354;0.175974;0.204207;0.316389;0.275464;0;1;0;0;0;
0.290094;0.160016;0.256389;0.278946;0.189;0.339213;0.170943;0.247437;0.293589;0.28989;0;1;0;0;0;
0.261631;0.195113;0.238485;0.277252;0.160723;0.339839;0.180992;0.232588;0.280826;0.217554;0;1;0;0;0;
0.254585;0.186749;0.176081;0.256828;0.190237;0.341424;0.154614;0.23925;0.206592;0.17839;0;1;0;0;0;
0.245053;0.190697;0.194851;0.200085;0.188345;0.397387;0.139653;0.257527;0.208805;0.18688;0;1;0;0;0;
0.192767;0.183623;0.15494;0.152494;0.200923;0.403292;0.167297;0.228254;0.193894;0.145832;0;1;0;0;0;
0.214855;0.101262;0.701837;0.209829;0.0739346;0.00970868;0.117134;0.0695596;0.73905;0.460239;0;1;0;0;0;
0.178612;0.110387;0.660361;0.196184;0.0596709;0.0487102;0.101945;0.0734468;0.685346;0.443839;0;1;0;0;0;
0.784508;0.0563599;0.650005;0.200639;0.0540248;0.0734792;0.101878;0.104051;0.688744;0.483714;0;1;0;0;0;
0.73424;0.100101;0.618601;0.210466;0.0543909;0.0971885;0.115869;0.107534;0.604579;0.450835;0;1;0;0;0;
0.687394;0.0673812;0.554034;0.173838;0.10765;0.159029;0.0996975;0.0790935;0.626342;0.447396;0;1;0;0;0;
0.651692;0.0563956;0.554079;0.176276;0.0957593;0.210238;0.118607;0.117324;0.554082;0.46107;0;1;0;0;0;
0.656721;0.0782721;0.503356;0.19444;0.0780856;0.215039;0.0804651;0.109108;0.56192;0.486584;0;1;0;0;0;
0.607772;0.10972;0.476294;0.1657;0.0959147;0.260535;0.0868569;0.0654178;0.518358;0.451522;0;1;0;0;0;
0.541376;0.10047;0.450508;0.199079;0.103016;0.291016;0.50265;0.0670531;0.469775;0.448075;0;1;0;0;0;
0.524753;0.0887151;0.407285;0.207855;0.0740869;0.303446;0.462273;0.110559;0.462062;0.476715;0;1;0;0;0;
0.484424;0.0567799;0.387261;0.186969;0.0719832;0.348951;0.4905;0.111478;0.426417;0.420179;0;1;0;0;0;
0.485889;0.0591804;0.395459;0.15795;0.0819075;0.36483;0.473975;0.0751881;0.411211;0.364256;0;1;0;0;0;
0.419471;0.442346;0.314635;0.190365;0.0572539;0.38843;0.482136;0.0827231;0.372568;0.362151;0;0;0;1;0;
0.457128;1.2639;0.324395;0.258104;0.0653607;0.414908;0.444016;0.137697;0.40494;0.363187;0;0;0;1;0;
0.498807;0.0901589;0.366484;0.339546;0.112948;0.42699;0.399675;0.135015;0.39709;0.355946;0;0;0;1;0;
0.51449;0.090646;0.384531;0.354346;0.0875921;0.379691;0.432027;0.141797;0.425566;0.342798;0;0;0;1;0;
0.479237;0.119378;0.403526;0.323622;0.124528;0.250227;0.369327;0.217598;0.498636;0.324938;0;1;0;0;0;
0.450825;0.106157;0.338893;0.347193;0.0968143;0.275765;0.36691;0.211631;0.446003;0.31607;0;1;0;0;0;
0.419031;1.30445;0.347188;0.297384;0.0975453;0.289359;0.397646;0.264041;0.397952;0.31046;0;1;0;0;0;
0.401904;1.31683;0.287948;0.249067;0.127917;0.352173;0.334786;0.24167;0.392731;0.260016;0;1;0;0;0;
0.393651;1.30491;0.26188;0.247169;0.152086;0.348051;0.348593;0.266128;0.33298;0.262198;0;1;0;0;0;
0.365523;1.30214;0.250192;0.228474;0.177191;0.432968;0.333481;0.278329;0.315087;0.210707;0;1;0;0;0;
0.357354;0.390898;0.234874;0.181006;0.157417;0.436852;0.305332;0.25052;0.246915;0.185688;0;1;0;0;0;
0.357819;0.357187;0.18391;0.15853;0.176832;0.455849;0.292017;0.218859;0.220626;0.167703;0;1;0;0;0;
0.338551;0.369415;0.179293;0.111057;0.223344;0.492655;0.313895;0.231875;0.225208;0.151162;0;1;0;0;0;
0.270403;0.330826;0.11404;0.11564;0.188038;0.491732;0.264006;0.173538;0.174549;0.111426;0;0;0;1;0;
0.309029;0.359124;0.138161;0.101959;0.245273;0.384062;0.28244;0.171987;0.217429;0.128991;0;0;0;1;0;
0.295527;1.19611;0.130756;0.131562;0.257192;0.308447;0.285881;0.121835;0.21261;0.136507;0;0;0;1;0;
0.264474;1.02571;0.205083;0.0988047;0.260081;0.276868;0.302699;0.115617;0.276622;0.117276;0;0;0;1;0;
0.292192;0.946197;0.196959;0.141596;0.212568;0.231159;0.277534;0.136291;0.324524;0.179128;0;0;0;1;0;
0.271491;0.846473;0.261175;0.147573;0.220384;0.169279;0.314126;0.145511;0.288178;0.183513;0;0;0;1;0;
0.279335;0.822886;0.322227;0.115639;0.174477;0.17093;0.356744;0.106083;0.295798;0.173798;0;0;0;1;0;
0.230353;0.761568;0.301971;0.173336;0.198734;0.155987;0.335357;0.141001;0.27481;0.237024;0;0;0;1;0;
0.263981;0.739006;0.276529;0.165818;0.178808;0.140689;1.02024;0.170495;0.256216;0.269138;0;0;0;1;0;
0.275095;0.204584;0.278411;0.18769;0.131434;0.159468;0.926752;0.140531;0.246329;0.313134;0;0;0;1;0;
0.323466;0.421653;0.251837;0.257644;0.175387;0.116744;0.840573;0.167062;0.265103;0.27723;0;1;0;0;0;
0.256164;0.200504;0.242506;0.246322;0.131265;0.157231;0.827694;0.186677;0.229424;0.249123;0;1;0;0;0;
0.230326;0.705482;0.173394;0.231413;0.173924;0.177316;0.850612;0.175803;0.211526;0.22059;0;1;0;0;0;
0.203359;0.665544;0.191715;0.233756;0.134314;0.219335;0.849964;0.175189;0.178896;0.20092;0;1;0;0;0;
0.166463;0.724529;0.141093;0.185394;0.169304;0.250442;0.891952;0.170893;0.162825;0.133366;0;1;0;0;0;
0.131146;0.683975;0.132193;0.14649;0.134695;0.255898;0.850902;0.129875;0.105826;0.13343;0;0;0;1;0;
0.145277;0.716727;0.12065;0.124586;0.165855;0.278781;0.779207;0.175948;0.131551;0.121131;0;0;0;1;0;
0.154863;0.639199;0.0994248;0.125047;0.14237;0.277565;0.740889;0.190402;0.142273;0.0950721;0;0;0;1;0;
0.166092;0.308099;0.115559;0.133201;0.141893;0.311534;0.709001;0.216843;0.1402;0.133731;0;0;0;1;0;
0.212461;0.23549;0.133381;0.142786;0.17203;0.28116;0.686606;0.231385;0.131793;0.115403;0;0;0;1;0;
0.782489;0.792281;0.122564;0.0949729;0.1341;0.318623;0.651143;0.208531;0.204784;0.140704;0;0;0;1;0;
0.76897;0.750435;0.171493;0.0810505;0.16785;0.307636;0.648042;0.136365;0.214008;0.103638;0;0;0;1;0;
0.719979;0.646333;0.166903;0.108725;0.163446;0.241356;0.68738;0.162887;0.86776;0.100707;0;0;0;1;0;
0.682127;0.530679;0.188527;0.102136;0.194428;0.175075;0.38555;0.137427;0.776239;0.110837;0;0;0;1;0;
0.665287;0.493826;0.255583;0.135599;0.215232;0.191111;0.188969;0.165443;0.718334;0.144119;0;0;0;1;0;
0.64935;0.424534;0.811879;0.114528;0.233868;0.150931;0.721658;0.133172;0.668943;0.150937;0;0;0;1;0;
0.634066;0.374883;0.733945;0.13396;0.199555;0.147711;0.722758;0.124354;0.638091;0.213279;0;0;0;1;0;
0.452187;0.365595;0.729143;0.174707;0.205987;0.0947134;0.631965;0.138967;0.670212;0.874238;0;0;0;1;0;
0.240547;0.353315;0.695908;0.184763;0.155602;0.126671;0.536149;0.157233;0.644254;0.808121;0;0;0;1;0;
0.145328;0.337867;0.647727;0.201125;0.169273;0.111654;0.481704;0.160123;0.631791;0.732538;0;1;0;0;0;
0.174326;0.338245;0.62423;0.917183;0.180537;0.113673;0.491245;0.161195;0.622466;0.712728;0;1;0;0;0;
0.173937;0.372804;0.615951;0.836093;0.15442;0.138339;0.454848;0.123472;0.58137;0.678053;0;1;0;0;0;
0.192452;0.365596;0.58838;0.829578;0.150264;0.172202;0.468838;0.127435;0.564732;0.645369;0;1;0;0;0;
0.176484;0.341609;0.555263;0.779919;0.133449;0.202621;0.488465;0.124471;0.528493;0.600271;0;1;0;0;0;
0.18867;0.364001;0.498419;0.728349;0.14144;0.25776;0.493001;0.116193;0.487565;0.582687;0;1;0;0;0;
0.224837;0.376094;0.498563;0.695366;0.129663;0.281712;0.0462734;0.110484;0.468003;0.52777;0;1;0;0;0;
0.241608;0.388915;0.425679;0.67548;0.117392;0.288762;0.0863233;0.148893;0.421662;0.509302;0;1;0;0;0;
0.27554;0.384048;0.401581;0.595775;0.140346;0.350588;0.0788397;1.01716;0.402377;0.483422;0;1;0;0;0;
0.271011;0.0611266;0.389646;0.554071;0.117507;0.376616;0.0994833;0.98134;0.360792;0.427016;0;1;0;0;0;
0.315321;0.0652404;0.387026;0.539011;0.0906445;0.406435;0.130292;0.96577;0.335587;0.417283;0;1;0;0;0;
0.286292;0.0958373;0.345138;0.51215;0.0907421;0.405712;0.141223;0.943539;0.344136;0.373524;0;1;0;0;0;
0.353822;0.0729142;0.321384;0.481223;0.221776;0.458028;0.0975116;0.941335;0.310234;0.335485;0;1;0;0;0;
0.293109;0.080401;0.291227;0.417935;0.363195;0.454213;0.130582;0.955735;0.280213;0.340136;0;1;0;0;0;
0.256889;0.0860688;0.233694;0.401471;0.491506;0.478308;0.140789;0.9681;0.250843;0.298055;0;0;0;0;1;
0.246752;0.117697;0.269901;0.470338;0.299553;0.534838;0.18134;0.928566;0.234237;0.328521;0;0;0;0;1;
0.270519;0.128619;0.253886;0.53145;0.193491;0.565303;0.20448;0.918752;0.225766;0.371954;0;0;0;0;1;
0.219923;0.131494;0.286643;0.68764;0.13553;0.55063;0.272114;0.899621;0.259654;0.371434;0;0;0;0;1;
0.218914;0.151022;0.345332;0.852241;0.135611;0.658012;0.319592;0.926686;0.258994;0.484945;0;0;0;0;1;
0.23878;0.1128;0.354002;0.927408;0.159595;0.634987;0.29324;0.522453;0.287572;0.53146;0;1;0;0;0;
0.235629;0.15011;0.35637;0.91563;0.144926;0.608487;0.254798;0.869971;0.248986;0.549936;0;1;0;0;0;
0.21278;0.202525;0.309555;0.857926;0.156026;0.6882;0.253334;0.848134;0.262015;0.497321;0;1;0;0;0;
0.177319;0.250317;0.312265;0.87122;0.217363;0.686528;0.217298;0.827662;0.203086;0.441875;0;1;0;0;0;
0.149387;0.233084;0.282936;0.829482;0.239279;0.730359;0.195682;0.81993;0.18848;0.375482;0;1;0;0;0;
0.138722;0.2976;0.219486;0.817355;0.270161;0.763411;0.166613;0.838533;0.195247;0.360686;0;1;0;0;0;
0.145312;0.262225;0.190493;0.774173;0.289023;0.767744;0.124568;0.814484;0.125544;0.301515;0;1;0;0;0;
0.0701541;0.22661;0.181012;0.63696;0.313735;0.811411;0.146093;0.792838;0.0978304;0.285466;0;0;0;0;1;
0.0854149;0.24918;0.214771;0.733703;0.287783;0.290735;0.130413;0.803999;0.125401;0.373284;0;0;0;0;1;
0.106017;0.175383;0.254207;0.711775;0.229891;0.255956;0.145639;0.83654;0.165448;0.505375;0;0;0;0;1;
0.1491;0.17294;0.321044;0.718345;0.210603;0.218946;0.106748;0.493799;0.178303;0.74478;0;0;0;0;1;
0.124772;0.157428;0.384362;0.735877;0.207734;0.202606;0.149932;0.368422;0.227795;0.769421;0;0;0;0;1;
0.197198;0.14715;0.601231;0.744946;0.195827;0.164171;0.111372;0.342752;0.249697;0.724283;0;0;0;0;1;
0.219522;0.16888;0.72408;0.802719;0.167592;0.153352;0.11896;0.292269;0.337374;0.720336;0;0;0;0;1;
0.249385;0.167307;0.706962;0.841548;0.18089;0.189107;0.129324;0.268854;0.507952;0.741325;0;0;0;0;1;
0.328847;0.147749;0.730041;0.356507;0.708556;0.183726;0.155696;0.224088;0.68398;0.755302;0;1;0;0;0;
0.316772;0.13247;0.67778;0.355722;0.189332;0.20577;0.190958;0.20091;0.666523;0.718135;0;1;0;0;0;
0.329747;0.148745;0.69654;0.376476;0.179085;0.226597;0.156201;0.192729;0.685335;0.67906;0;1;0;0;0;
0.293523;0.164239;0.61963;0.384873;0.214929;0.229496;0.171649;0.194211;0.650681;0.681922;0;1;0;0;0;
0.282843;0.116478;0.616515;0.742835;0.21806;0.26984;0.147962;0.213004;0.667965;0.659475;0;1;0;0;0;
0.272624;0.154544;0.586231;0.731553;0.212959;0.338502;0.140371;0.203415;0.583976;0.610592;0;1;0;0;0;
0.313848;0.123221;0.549268;0.687865;0.205067;0.364122;0.165959;0.197045;0.570876;0.561877;0;1;0;0;0;
0.272267;0.165583;0.521388;0.65021;0.163755;0.374815;0.152967;0.244526;0.569031;0.533885;0;1;0;0;0;
0.287328;0.164023;0.511655;0.586143;0.194542;0.427142;0.185539;0.192686;0.540788;0.512723;0;1;0;0;0;
0.324241;0.172815;0.494841;0.554612;0.19688;0.402995;0.192455;0.230419;0.473509;0.501983;0;1;0;0;0;
0.3265;0.153007;0.437883;0.551615;0.18056;0.433166;0.172507;0.24181;0.440576;0.482005;0;1;0;0;0;
0.315871;0.156885;0.386162;0.505937;0.182837;0.473626;0.190333;0.222156;0.412731;0.402773;0;1;0;0;0;
0.271685;0.149539;0.365611;0.491465;0.169611;0.540087;0.186823;0.191359;0.372391;0.423182;0;1;0;0;0;
0.286763;0.120001;0.357642;0.412053;0.175236;0.554126;0.140741;0.791474;0.349423;0.375171;0;1;0;0;0;
0.274294;0.137547;0.324125;0.402789;0.203919;0.54893;0.190262;0.766578;0.34719;0.327608;0;1;0;0;0;
0.32989;0.165611;0.278672;0.339559;0.192171;0.595022;0.163146;0.696564;0.323013;0.337099;0;1;0;0;0;
0.287208;0.165383;0.280187;0.308256;0.190027;0.643838;0.177677;0.641756;0.254761;0.264008;0;1;0;0;0;
0.31173;0.162539;0.244524;0.313721;0.173309;0.656628;0.158203;0.629479;0.222045;0.279041;0;1;0;0;0;
0.265538;0.132692;0.194068;0.23417;0.198828;0.707973;0.170129;0.529436;0.242876;0.225921;0;0;0;0;1;
0.245626;0.168317;0.197447;0.312091;0.168445;0.70303;0.160899;0.674457;0.184603;0.207911;0;0;0;0;1;
0.22183;0.130752;0.210377;0.306929;0.170213;0.690463;0.241559;0.684021;0.199695;0.225411;0;0;0;0;1;
0.23942;0.181862;0.225372;0.376639;0.204679;0.593016;0.256424;0.703329;0.192749;0.27792;0;0;0;0;1;
0.235134;0.176272;0.211487;0.465366;0.225437;0.416885;0.32832;0.668731;0.222222;0.312449;0;0;0;0;1;
0.216284;0.201197;0.281907;0.583533;0.210655;0.284535;0.293628;0.680791;0.200885;0.362731;0;0;0;0;1;
0.212464;0.169612;0.298115;0.709955;0.272228;0.23186;0.240867;0.148783;0.213879;0.390654;0;0;0;0;1;
